Unnamed: 0,date,sender,transaction_amount,balance,transaction_type,adjusted_balance
4729,11-08-2015,David,4.51,0,withdrawal,-4.51
4726,11-08-2015,Alice,401.57,0,deposit,401.57
4725,11-08-2015,Eve,693.24,0,deposit,693.24
4727,11-08-2015,Alice,265.93,0,deposit,265.93
4723,11-08-2015,Eve,5.65,0,deposit,5.65
4722,11-08-2015,Bob,180.49,0,deposit,180.49
4724,11-08-2015,Bob,616.89,0,deposit,616.89
4721,11-08-2015,Charlie,366.24,0,withdrawal,-366.24
4720,11-08-2015,David,132.98,0,withdrawal,-132.98
4728,11-08-2015,David,321.36,0,withdrawal,-321.36
4731,12-08-2015,Bob,292.12,0,withdrawal,-292.12
4732,12-08-2015,Alice,137.93,0,withdrawal,-137.93
4730,12-08-2015,Eve,47.04,0,deposit,47.04
4737,12-08-2015,Eve,474.86,0,deposit,474.86
4735,12-08-2015,Bob,58.12,0,deposit,58.12
4734,12-08-2015,David,114.55,0,deposit,114.55
4733,12-08-2015,David,143.97,0,deposit,143.97
4736,12-08-2015,Bob,391.39,0,deposit,391.39
4738,13-08-2015,Eve,40.38,0,withdrawal,-40.38
4739,13-08-2015,Eve,138.2,0,withdrawal,-138.2
4740,13-08-2015,Alice,268.47,0,withdrawal,-268.47
4742,13-08-2015,Charlie,36.88,0,deposit,36.88
4743,13-08-2015,David,5.37,0,deposit,5.37
4745,13-08-2015,Charlie,437.54,0,withdrawal,-437.54
4744,13-08-2015,Alice,89.17,0,withdrawal,-89.17
4741,13-08-2015,David,27.5,0,withdrawal,-27.5
4751,14-08-2015,Bob,90.98,0,deposit,90.98
4746,14-08-2015,Eve,45.93,0,deposit,45.93
4747,14-08-2015,Charlie,81.04,0,withdrawal,-81.04
4748,14-08-2015,Charlie,26.67,0,deposit,26.67
4749,14-08-2015,Alice,162.39,0,deposit,162.39
4750,14-08-2015,Charlie,91.09,0,withdrawal,-91.09
4758,15-08-2015,Eve,29.27,0,withdrawal,-29.27
4754,15-08-2015,David,323.1,0,deposit,323.1
4762,15-08-2015,Charlie,7.87,0,deposit,7.87
4761,15-08-2015,Eve,109.01,0,deposit,109.01
4760,15-08-2015,David,69.15,0,withdrawal,-69.15
4759,15-08-2015,David,116.7,0,deposit,116.7
4757,15-08-2015,Bob,117.67,0,withdrawal,-117.67
4753,15-08-2015,David,183.08,0,deposit,183.08
4756,15-08-2015,David,51.14,0,deposit,51.14
4755,15-08-2015,Eve,159.62,0,withdrawal,-159.62
4763,15-08-2015,Alice,288,0,withdrawal,-288
4752,15-08-2015,Alice,245.88,0,deposit,245.88
4764,15-08-2015,Charlie,26.85,0,deposit,26.85
4769,16-08-2015,Eve,584.2,0,deposit,584.2
4770,16-08-2015,Bob,57.19,0,deposit,57.19
4768,16-08-2015,Eve,295.51,0,withdrawal,-295.51
4767,16-08-2015,Alice,18.33,0,withdrawal,-18.33
4765,16-08-2015,Bob,1.11,0,deposit,1.11
4766,16-08-2015,Charlie,38.58,0,withdrawal,-38.58
4780,17-08-2015,Eve,576.09,0,deposit,576.09
4781,17-08-2015,Alice,350.47,0,withdrawal,-350.47
4779,17-08-2015,Charlie,173.52,0,deposit,173.52
4778,17-08-2015,Eve,364.85,0,withdrawal,-364.85
4777,17-08-2015,Eve,125.18,0,deposit,125.18
4776,17-08-2015,Eve,71.47,0,withdrawal,-71.47
4774,17-08-2015,Bob,111.31,0,withdrawal,-111.31
4773,17-08-2015,Alice,94.83,0,deposit,94.83
4772,17-08-2015,Charlie,798.5,0,deposit,798.5
4771,17-08-2015,Eve,107.89,0,deposit,107.89
4775,17-08-2015,David,6.9,0,withdrawal,-6.9
4785,18-08-2015,Alice,421.38,0,withdrawal,-421.38
4790,18-08-2015,Bob,521.49,0,deposit,521.49
4789,18-08-2015,David,380.94,0,deposit,380.94
4788,18-08-2015,Alice,211.98,0,withdrawal,-211.98
4787,18-08-2015,Alice,593.45,0,deposit,593.45
4791,18-08-2015,Alice,53.21,0,deposit,53.21
4784,18-08-2015,Alice,425.24,0,deposit,425.24
4783,18-08-2015,Bob,284.43,0,deposit,284.43
4782,18-08-2015,Charlie,138.31,0,withdrawal,-138.31
4786,18-08-2015,Charlie,100.34,0,withdrawal,-100.34
4801,19-08-2015,Eve,177.25,0,withdrawal,-177.25
4799,19-08-2015,Alice,102.55,0,withdrawal,-102.55
4798,19-08-2015,Eve,47.26,0,withdrawal,-47.26
4800,19-08-2015,Alice,324.34,0,withdrawal,-324.34
4797,19-08-2015,Bob,179.84,0,deposit,179.84
4792,19-08-2015,Charlie,212.86,0,withdrawal,-212.86
4795,19-08-2015,Alice,3.39,0,withdrawal,-3.39
4794,19-08-2015,David,680.15,0,withdrawal,-680.15
4793,19-08-2015,David,457.14,0,deposit,457.14
4796,19-08-2015,Bob,179.46,0,withdrawal,-179.46
4802,19-08-2015,David,271.92,0,withdrawal,-271.92
4813,20-08-2015,Alice,655.08,0,withdrawal,-655.08
4812,20-08-2015,Charlie,181.21,0,withdrawal,-181.21
4811,20-08-2015,David,479.95,0,withdrawal,-479.95
4810,20-08-2015,Alice,218.02,0,deposit,218.02
4809,20-08-2015,Bob,130.52,0,deposit,130.52
4806,20-08-2015,Bob,37.34,0,withdrawal,-37.34
4804,20-08-2015,Alice,134.83,0,deposit,134.83
4803,20-08-2015,Bob,39.27,0,deposit,39.27
4808,20-08-2015,Alice,22.7,0,deposit,22.7
4807,20-08-2015,Charlie,16.35,0,deposit,16.35
4805,20-08-2015,Eve,342.45,0,deposit,342.45
4817,21-08-2015,Eve,130.67,0,deposit,130.67
4815,21-08-2015,Eve,272.88,0,deposit,272.88
4820,21-08-2015,David,175.42,0,withdrawal,-175.42
4822,21-08-2015,Alice,67.42,0,withdrawal,-67.42
4821,21-08-2015,David,1023.68,0,deposit,1023.68
4816,21-08-2015,Charlie,35.88,0,deposit,35.88
4819,21-08-2015,Bob,102.7,0,deposit,102.7
4823,21-08-2015,Charlie,417.85,0,withdrawal,-417.85
4818,21-08-2015,David,181.38,0,withdrawal,-181.38
4814,21-08-2015,David,73.62,0,withdrawal,-73.62
4825,22-08-2015,David,112.42,0,withdrawal,-112.42
4833,22-08-2015,Eve,19.38,0,deposit,19.38
4832,22-08-2015,Alice,179.12,0,withdrawal,-179.12
4831,22-08-2015,Bob,34.74,0,deposit,34.74
4830,22-08-2015,David,800.39,0,deposit,800.39
4829,22-08-2015,David,60.14,0,deposit,60.14
4828,22-08-2015,Alice,238.16,0,deposit,238.16
4827,22-08-2015,David,213.45,0,withdrawal,-213.45
4826,22-08-2015,David,235.11,0,withdrawal,-235.11
4824,22-08-2015,David,15.45,0,deposit,15.45
4838,23-08-2015,Eve,164.14,0,deposit,164.14
4842,23-08-2015,Charlie,42.52,0,withdrawal,-42.52
4841,23-08-2015,David,293.69,0,deposit,293.69
4840,23-08-2015,Alice,29.6,0,deposit,29.6
4839,23-08-2015,David,782.48,0,deposit,782.48
4834,23-08-2015,Alice,509.67,0,deposit,509.67
4837,23-08-2015,Eve,106.71,0,withdrawal,-106.71
4836,23-08-2015,Alice,635.29,0,withdrawal,-635.29
4843,23-08-2015,David,66.03,0,deposit,66.03
4835,23-08-2015,Charlie,376.36,0,withdrawal,-376.36
4852,24-08-2015,Eve,13.38,0,deposit,13.38
4857,24-08-2015,Alice,199.58,0,deposit,199.58
4855,24-08-2015,Bob,49.41,0,withdrawal,-49.41
4850,24-08-2015,Bob,139.68,0,withdrawal,-139.68
4846,24-08-2015,Eve,94.66,0,deposit,94.66
4845,24-08-2015,Eve,158.19,0,withdrawal,-158.19
4844,24-08-2015,Eve,237.03,0,deposit,237.03
4854,24-08-2015,Eve,146.17,0,withdrawal,-146.17
4847,24-08-2015,Eve,18.32,0,deposit,18.32
4848,24-08-2015,Eve,376.46,0,deposit,376.46
4849,24-08-2015,Charlie,257.16,0,deposit,257.16
4856,24-08-2015,Charlie,204.72,0,deposit,204.72
4851,24-08-2015,Charlie,397.73,0,withdrawal,-397.73
4853,24-08-2015,Eve,290.09,0,deposit,290.09
4861,25-08-2015,Bob,160.55,0,withdrawal,-160.55
4863,25-08-2015,David,77.23,0,withdrawal,-77.23
4859,25-08-2015,Eve,8.68,0,withdrawal,-8.68
4858,25-08-2015,Charlie,571.39,0,deposit,571.39
4862,25-08-2015,Eve,161.77,0,withdrawal,-161.77
4860,25-08-2015,David,402.57,0,deposit,402.57
4865,26-08-2015,Eve,41.97,0,withdrawal,-41.97
4867,26-08-2015,Charlie,206.35,0,withdrawal,-206.35
4866,26-08-2015,David,62.04,0,deposit,62.04
4868,26-08-2015,Bob,207.93,0,withdrawal,-207.93
4864,26-08-2015,Charlie,226.02,0,withdrawal,-226.02
4870,27-08-2015,Eve,189.32,0,deposit,189.32
4869,27-08-2015,Bob,233.46,0,withdrawal,-233.46
4871,27-08-2015,Charlie,251.72,0,withdrawal,-251.72
4873,27-08-2015,David,26.79,0,deposit,26.79
4872,27-08-2015,Bob,3.98,0,withdrawal,-3.98
4874,27-08-2015,Eve,366.77,0,deposit,366.77
4881,28-08-2015,Charlie,293.39,0,deposit,293.39
4879,28-08-2015,David,12.94,0,withdrawal,-12.94
4876,28-08-2015,David,126.35,0,deposit,126.35
4877,28-08-2015,David,17.5,0,deposit,17.5
4875,28-08-2015,Alice,554.75,0,withdrawal,-554.75
4878,28-08-2015,David,362.46,0,deposit,362.46
4880,28-08-2015,Bob,95.84,0,deposit,95.84
4887,29-08-2015,Bob,146.11,0,withdrawal,-146.11
4886,29-08-2015,Eve,86.36,0,deposit,86.36
4883,29-08-2015,Alice,253.29,0,deposit,253.29
4884,29-08-2015,Alice,73.36,0,withdrawal,-73.36
4882,29-08-2015,Charlie,329.06,0,withdrawal,-329.06
4885,29-08-2015,Eve,80.88,0,deposit,80.88
4888,29-08-2015,David,16.17,0,deposit,16.17
4889,29-08-2015,Eve,459.43,0,deposit,459.43
4894,30-08-2015,Eve,33.67,0,deposit,33.67
4893,30-08-2015,Alice,165.61,0,withdrawal,-165.61
4890,30-08-2015,Eve,83.35,0,deposit,83.35
4891,30-08-2015,Bob,42.39,0,deposit,42.39
4895,30-08-2015,Alice,193.55,0,withdrawal,-193.55
4892,30-08-2015,Alice,236.16,0,deposit,236.16
4906,31-08-2015,Alice,14.73,0,withdrawal,-14.73
4905,31-08-2015,Charlie,138.09,0,withdrawal,-138.09
4904,31-08-2015,Eve,19.43,0,withdrawal,-19.43
4903,31-08-2015,Alice,614.54,0,deposit,614.54
4902,31-08-2015,Alice,360.07,0,withdrawal,-360.07
4901,31-08-2015,Eve,535.51,0,withdrawal,-535.51
4899,31-08-2015,David,8.62,0,withdrawal,-8.62
4898,31-08-2015,Alice,45,0,deposit,45
4897,31-08-2015,David,242.41,0,deposit,242.41
4896,31-08-2015,David,545.37,0,deposit,545.37
4900,31-08-2015,Bob,497.01,0,deposit,497.01
4907,01-09-2015,Alice,346.45,0,deposit,346.45
,01-09-2015,job,10000,10000,deposit,10000
4908,01-09-2015,Alice,66.23,0,deposit,66.23
4909,01-09-2015,David,6.8,0,withdrawal,-6.8
4910,01-09-2015,Bob,128.07,0,withdrawal,-128.07
4911,01-09-2015,David,19.29,0,withdrawal,-19.29
4912,01-09-2015,Bob,56.29,0,withdrawal,-56.29
4917,02-09-2015,Bob,136.65,0,withdrawal,-136.65
4919,02-09-2015,Charlie,204.38,0,withdrawal,-204.38
4916,02-09-2015,David,133.68,0,withdrawal,-133.68
4918,02-09-2015,Eve,94.55,0,deposit,94.55
4914,02-09-2015,Bob,170.43,0,deposit,170.43
4913,02-09-2015,Charlie,42.88,0,deposit,42.88
4915,02-09-2015,Alice,531.74,0,deposit,531.74
4923,03-09-2015,David,155.95,0,withdrawal,-155.95
4920,03-09-2015,Charlie,77.7,0,deposit,77.7
4921,03-09-2015,Eve,244.36,0,withdrawal,-244.36
4922,03-09-2015,Bob,403.9,0,deposit,403.9
4924,03-09-2015,David,304.04,0,withdrawal,-304.04
4925,03-09-2015,Bob,12.58,0,withdrawal,-12.58
4933,04-09-2015,David,151.68,0,deposit,151.68
4932,04-09-2015,Eve,33.4,0,withdrawal,-33.4
4930,04-09-2015,Alice,507.71,0,withdrawal,-507.71
4931,04-09-2015,Alice,123.99,0,deposit,123.99
4928,04-09-2015,Eve,113.23,0,deposit,113.23
4927,04-09-2015,Alice,26.58,0,withdrawal,-26.58
4926,04-09-2015,David,212.08,0,withdrawal,-212.08
4929,04-09-2015,David,183.31,0,deposit,183.31
4934,05-09-2015,Bob,19.75,0,withdrawal,-19.75
4935,05-09-2015,Bob,171.98,0,deposit,171.98
4936,05-09-2015,Eve,250.63,0,withdrawal,-250.63
4937,05-09-2015,Alice,106.04,0,deposit,106.04
4938,05-09-2015,Eve,483.61,0,withdrawal,-483.61
4939,05-09-2015,Eve,32.98,0,withdrawal,-32.98
4940,05-09-2015,Alice,37.5,0,withdrawal,-37.5
4941,05-09-2015,Charlie,145.51,0,withdrawal,-145.51
4948,06-09-2015,David,99.09,0,deposit,99.09
4950,06-09-2015,Bob,236.49,0,deposit,236.49
4949,06-09-2015,Charlie,536.64,0,withdrawal,-536.64
4945,06-09-2015,Eve,305.16,0,deposit,305.16
4942,06-09-2015,Eve,169.88,0,withdrawal,-169.88
4943,06-09-2015,Charlie,173.02,0,withdrawal,-173.02
4944,06-09-2015,Alice,205.25,0,withdrawal,-205.25
4946,06-09-2015,David,555.71,0,withdrawal,-555.71
4947,06-09-2015,Charlie,521.82,0,withdrawal,-521.82
4953,07-09-2015,Bob,28.41,0,deposit,28.41
4960,07-09-2015,Alice,184.29,0,withdrawal,-184.29
4959,07-09-2015,Alice,307.29,0,deposit,307.29
4958,07-09-2015,David,63.88,0,deposit,63.88
4957,07-09-2015,Bob,310.28,0,deposit,310.28
4956,07-09-2015,Charlie,250.04,0,withdrawal,-250.04
4954,07-09-2015,Eve,297.93,0,deposit,297.93
4952,07-09-2015,Charlie,653.89,0,deposit,653.89
4951,07-09-2015,Bob,17,0,deposit,17
4955,07-09-2015,Charlie,7.91,0,withdrawal,-7.91
4963,08-09-2015,David,59.75,0,deposit,59.75
4966,08-09-2015,Alice,679.12,0,deposit,679.12
4973,08-09-2015,Bob,15.69,0,deposit,15.69
4961,08-09-2015,Charlie,0.77,0,deposit,0.77
4964,08-09-2015,David,167.98,0,deposit,167.98
4965,08-09-2015,Alice,566.58,0,deposit,566.58
4962,08-09-2015,Bob,203.07,0,deposit,203.07
4971,08-09-2015,Eve,254.79,0,withdrawal,-254.79
4969,08-09-2015,David,146.36,0,deposit,146.36
4970,08-09-2015,Alice,266.13,0,deposit,266.13
4972,08-09-2015,Eve,223.5,0,withdrawal,-223.5
4968,08-09-2015,Alice,198.58,0,deposit,198.58
4967,08-09-2015,Eve,89.39,0,deposit,89.39
4980,09-09-2015,Eve,94.81,0,withdrawal,-94.81
4981,09-09-2015,Bob,3.31,0,deposit,3.31
4982,09-09-2015,David,262.11,0,withdrawal,-262.11
4979,09-09-2015,David,192.42,0,withdrawal,-192.42
4977,09-09-2015,Charlie,169.1,0,deposit,169.1
4975,09-09-2015,Bob,39.31,0,deposit,39.31
4974,09-09-2015,David,56.81,0,withdrawal,-56.81
4976,09-09-2015,David,17.94,0,deposit,17.94
4978,09-09-2015,David,812.36,0,withdrawal,-812.36
4990,10-09-2015,Charlie,25.51,0,withdrawal,-25.51
4988,10-09-2015,Bob,22.89,0,deposit,22.89
4987,10-09-2015,David,31.56,0,withdrawal,-31.56
4986,10-09-2015,Bob,64.1,0,deposit,64.1
4985,10-09-2015,Eve,269.19,0,deposit,269.19
4984,10-09-2015,Charlie,57.96,0,deposit,57.96
4983,10-09-2015,Alice,422.78,0,deposit,422.78
4989,10-09-2015,Eve,393.57,0,withdrawal,-393.57
4996,11-09-2015,Bob,571.85,0,deposit,571.85
4997,11-09-2015,Alice,91.28,0,withdrawal,-91.28
4998,11-09-2015,Charlie,1.88,0,withdrawal,-1.88
4999,11-09-2015,Charlie,478.61,0,deposit,478.61
4994,11-09-2015,Charlie,24.45,0,deposit,24.45
4993,11-09-2015,Charlie,2.51,0,withdrawal,-2.51
4992,11-09-2015,Eve,278.07,0,withdrawal,-278.07
4991,11-09-2015,Bob,73.19,0,withdrawal,-73.19
4995,11-09-2015,Alice,18.24,0,deposit,18.24
5008,12-09-2015,Eve,6.7,0,withdrawal,-6.7
5007,12-09-2015,Alice,359.97,0,deposit,359.97
5002,12-09-2015,Alice,69.83,0,deposit,69.83
5001,12-09-2015,Bob,63.29,0,deposit,63.29
5000,12-09-2015,Bob,39.2,0,withdrawal,-39.2
5003,12-09-2015,Eve,450.22,0,deposit,450.22
5006,12-09-2015,Charlie,48.52,0,withdrawal,-48.52
5005,12-09-2015,Bob,135.54,0,deposit,135.54
5004,12-09-2015,Bob,130.67,0,withdrawal,-130.67
5013,13-09-2015,Bob,81.41,0,deposit,81.41
5011,13-09-2015,Alice,621.17,0,deposit,621.17
5010,13-09-2015,Eve,5.9,0,withdrawal,-5.9
5009,13-09-2015,David,8.2,0,withdrawal,-8.2
5014,13-09-2015,Eve,512.53,0,deposit,512.53
5012,13-09-2015,David,78.76,0,deposit,78.76
5021,14-09-2015,Alice,214.88,0,deposit,214.88
5019,14-09-2015,David,232.27,0,withdrawal,-232.27
5018,14-09-2015,David,218.29,0,withdrawal,-218.29
5020,14-09-2015,David,361.77,0,deposit,361.77
5016,14-09-2015,Alice,37,0,withdrawal,-37
5015,14-09-2015,David,20.72,0,deposit,20.72
5017,14-09-2015,Bob,322.98,0,deposit,322.98
5030,15-09-2015,Alice,27.05,0,deposit,27.05
5031,15-09-2015,Bob,234.74,0,deposit,234.74
5029,15-09-2015,David,55.61,0,deposit,55.61
5028,15-09-2015,Charlie,247.44,0,deposit,247.44
5027,15-09-2015,Eve,446.14,0,withdrawal,-446.14
5025,15-09-2015,Bob,144.17,0,deposit,144.17
5024,15-09-2015,David,249.19,0,withdrawal,-249.19
5023,15-09-2015,Alice,190.01,0,withdrawal,-190.01
5022,15-09-2015,Alice,150.78,0,withdrawal,-150.78
5026,15-09-2015,Eve,107.78,0,withdrawal,-107.78
5038,16-09-2015,Bob,164.22,0,deposit,164.22
5037,16-09-2015,David,54.05,0,withdrawal,-54.05
5041,16-09-2015,David,3.77,0,deposit,3.77
5040,16-09-2015,David,343.79,0,deposit,343.79
5039,16-09-2015,Bob,191.92,0,withdrawal,-191.92
5032,16-09-2015,David,24.26,0,deposit,24.26
5035,16-09-2015,Alice,702.89,0,withdrawal,-702.89
5033,16-09-2015,David,71.91,0,withdrawal,-71.91
5036,16-09-2015,David,39.63,0,deposit,39.63
5034,16-09-2015,Bob,370.89,0,deposit,370.89
5042,17-09-2015,Eve,46.78,0,withdrawal,-46.78
5044,17-09-2015,Alice,112.85,0,deposit,112.85
5043,17-09-2015,Eve,81.3,0,withdrawal,-81.3
5046,18-09-2015,Bob,181.72,0,withdrawal,-181.72
5045,18-09-2015,Charlie,348.38,0,withdrawal,-348.38
5055,18-09-2015,Eve,95.45,0,withdrawal,-95.45
5054,18-09-2015,Charlie,344.17,0,withdrawal,-344.17
5053,18-09-2015,Alice,54.68,0,deposit,54.68
5051,18-09-2015,Alice,529.84,0,withdrawal,-529.84
5050,18-09-2015,David,246.48,0,withdrawal,-246.48
5052,18-09-2015,Charlie,255.2,0,withdrawal,-255.2
5048,18-09-2015,Bob,351.61,0,withdrawal,-351.61
5047,18-09-2015,Eve,32.29,0,deposit,32.29
5049,18-09-2015,David,5.28,0,deposit,5.28
5061,19-09-2015,Eve,52.15,0,deposit,52.15
5060,19-09-2015,David,1198.42,0,deposit,1198.42
5059,19-09-2015,Bob,45.07,0,withdrawal,-45.07
5058,19-09-2015,Eve,50.44,0,deposit,50.44
5056,19-09-2015,David,818.21,0,deposit,818.21
5063,19-09-2015,Eve,9.82,0,deposit,9.82
5062,19-09-2015,Charlie,62.1,0,deposit,62.1
5057,19-09-2015,Charlie,39.94,0,deposit,39.94
5074,20-09-2015,Alice,56.67,0,deposit,56.67
5072,20-09-2015,Eve,277.75,0,deposit,277.75
5069,20-09-2015,Charlie,69.94,0,deposit,69.94
5073,20-09-2015,David,5.34,0,withdrawal,-5.34
5071,20-09-2015,David,17.58,0,deposit,17.58
5067,20-09-2015,David,87.6,0,deposit,87.6
5065,20-09-2015,Bob,305.94,0,withdrawal,-305.94
5075,20-09-2015,Alice,26.16,0,deposit,26.16
5070,20-09-2015,Alice,258.37,0,withdrawal,-258.37
5066,20-09-2015,Alice,210.1,0,withdrawal,-210.1
5064,20-09-2015,David,306.03,0,withdrawal,-306.03
5068,20-09-2015,David,12.63,0,withdrawal,-12.63
5083,21-09-2015,Alice,51.89,0,withdrawal,-51.89
5081,21-09-2015,David,0.44,0,deposit,0.44
5080,21-09-2015,Eve,34.44,0,deposit,34.44
5082,21-09-2015,David,96.41,0,deposit,96.41
5078,21-09-2015,Eve,140.22,0,withdrawal,-140.22
5076,21-09-2015,Alice,428.96,0,deposit,428.96
5077,21-09-2015,Eve,361.36,0,withdrawal,-361.36
5084,21-09-2015,Bob,68.81,0,withdrawal,-68.81
5079,21-09-2015,Charlie,37.59,0,deposit,37.59
5086,22-09-2015,Bob,801.3,0,withdrawal,-801.3
5087,22-09-2015,Alice,492.19,0,deposit,492.19
5088,22-09-2015,David,65.64,0,deposit,65.64
5089,22-09-2015,Charlie,75.51,0,deposit,75.51
5090,22-09-2015,Charlie,152.14,0,withdrawal,-152.14
5091,22-09-2015,Charlie,97.21,0,deposit,97.21
5085,22-09-2015,Alice,373.24,0,withdrawal,-373.24
5093,23-09-2015,Bob,626.91,0,deposit,626.91
5094,23-09-2015,Eve,82.96,0,withdrawal,-82.96
5095,23-09-2015,Charlie,700.72,0,deposit,700.72
5092,23-09-2015,David,171.3,0,deposit,171.3
5096,23-09-2015,Eve,269.48,0,withdrawal,-269.48
5097,24-09-2015,Alice,272.92,0,deposit,272.92
5099,24-09-2015,Eve,43.9,0,withdrawal,-43.9
5101,24-09-2015,David,483.86,0,deposit,483.86
5102,24-09-2015,Bob,355.68,0,deposit,355.68
5103,24-09-2015,Eve,267.46,0,deposit,267.46
5104,24-09-2015,David,77.64,0,withdrawal,-77.64
5105,24-09-2015,David,140.79,0,deposit,140.79
5106,24-09-2015,Eve,494.68,0,deposit,494.68
5098,24-09-2015,Alice,72.38,0,withdrawal,-72.38
5100,24-09-2015,Charlie,385.68,0,withdrawal,-385.68
5107,25-09-2015,Eve,34.76,0,withdrawal,-34.76
5111,25-09-2015,David,28.98,0,deposit,28.98
5113,25-09-2015,Charlie,136.61,0,withdrawal,-136.61
5114,25-09-2015,Bob,226.32,0,deposit,226.32
5108,25-09-2015,David,65.59,0,deposit,65.59
5110,25-09-2015,David,201.06,0,withdrawal,-201.06
5109,25-09-2015,Alice,164.22,0,deposit,164.22
5112,25-09-2015,David,87.86,0,withdrawal,-87.86
5117,26-09-2015,Alice,224.92,0,deposit,224.92
5125,26-09-2015,Bob,273.87,0,deposit,273.87
5124,26-09-2015,Alice,306.81,0,deposit,306.81
5123,26-09-2015,Eve,959.49,0,withdrawal,-959.49
5122,26-09-2015,Bob,37.05,0,withdrawal,-37.05
5118,26-09-2015,David,148.94,0,deposit,148.94
5116,26-09-2015,Charlie,48.38,0,withdrawal,-48.38
5121,26-09-2015,Charlie,15.76,0,deposit,15.76
5115,26-09-2015,Eve,1040.73,0,withdrawal,-1040.73
5119,26-09-2015,Alice,84.27,0,deposit,84.27
5120,26-09-2015,Charlie,47.91,0,deposit,47.91
5126,27-09-2015,Charlie,79.57,0,withdrawal,-79.57
5127,27-09-2015,Eve,75.65,0,withdrawal,-75.65
5128,27-09-2015,Eve,109.98,0,deposit,109.98
5129,27-09-2015,Charlie,273.32,0,deposit,273.32
5130,27-09-2015,Bob,413.12,0,withdrawal,-413.12
5131,27-09-2015,Bob,78.31,0,deposit,78.31
5133,28-09-2015,Charlie,17.61,0,withdrawal,-17.61
5134,28-09-2015,Eve,25.28,0,deposit,25.28
5132,28-09-2015,Alice,59.18,0,withdrawal,-59.18
5135,29-09-2015,Alice,199.04,0,withdrawal,-199.04
5136,29-09-2015,Bob,269.95,0,deposit,269.95
5137,29-09-2015,Alice,112.17,0,deposit,112.17
5138,29-09-2015,David,610.65,0,withdrawal,-610.65
5139,29-09-2015,David,260.04,0,withdrawal,-260.04
5140,29-09-2015,Bob,95.5,0,withdrawal,-95.5
5141,29-09-2015,Alice,21.56,0,withdrawal,-21.56
5142,29-09-2015,Charlie,136.13,0,withdrawal,-136.13
5143,29-09-2015,Bob,140.17,0,deposit,140.17
5151,30-09-2015,Alice,61.41,0,deposit,61.41
5150,30-09-2015,Alice,0.5,0,deposit,0.5
5154,30-09-2015,Alice,335.16,0,withdrawal,-335.16
5152,30-09-2015,Bob,229.42,0,withdrawal,-229.42
5149,30-09-2015,Eve,87.35,0,withdrawal,-87.35
5153,30-09-2015,David,159.96,0,withdrawal,-159.96
5147,30-09-2015,David,694.99,0,deposit,694.99
5146,30-09-2015,David,34.67,0,withdrawal,-34.67
5145,30-09-2015,David,381.24,0,withdrawal,-381.24
5144,30-09-2015,Alice,485.23,0,deposit,485.23
5148,30-09-2015,Eve,346.93,0,withdrawal,-346.93
5159,01-10-2015,Alice,98.05,0,withdrawal,-98.05
5161,01-10-2015,David,543.62,0,withdrawal,-543.62
5160,01-10-2015,Bob,2.93,0,withdrawal,-2.93
5156,01-10-2015,David,274.98,0,withdrawal,-274.98
5157,01-10-2015,Bob,310.67,0,withdrawal,-310.67
5155,01-10-2015,Charlie,280.73,0,deposit,280.73
,01-10-2015,job,10000,10000,deposit,10000
5158,01-10-2015,Bob,24.07,0,deposit,24.07
5165,02-10-2015,Charlie,312.06,0,deposit,312.06
5172,02-10-2015,David,9.54,0,withdrawal,-9.54
5171,02-10-2015,Charlie,104.26,0,withdrawal,-104.26
5170,02-10-2015,David,60.73,0,deposit,60.73
5169,02-10-2015,Eve,89.54,0,deposit,89.54
5168,02-10-2015,Bob,815.87,0,withdrawal,-815.87
5162,02-10-2015,Eve,80.74,0,deposit,80.74
5166,02-10-2015,David,78.31,0,withdrawal,-78.31
5167,02-10-2015,Alice,98.94,0,withdrawal,-98.94
5163,02-10-2015,Bob,599.08,0,withdrawal,-599.08
5164,02-10-2015,Eve,96.37,0,deposit,96.37
5173,03-10-2015,Alice,130.63,0,withdrawal,-130.63
5178,03-10-2015,Eve,379.1,0,deposit,379.1
5176,03-10-2015,Eve,337.58,0,deposit,337.58
5177,03-10-2015,Alice,1.85,0,deposit,1.85
5174,03-10-2015,Eve,103.16,0,deposit,103.16
5175,03-10-2015,David,65.88,0,deposit,65.88
5180,04-10-2015,Bob,40.23,0,deposit,40.23
5183,04-10-2015,Alice,124.27,0,withdrawal,-124.27
5182,04-10-2015,Eve,471.89,0,deposit,471.89
5184,04-10-2015,David,40.57,0,deposit,40.57
5179,04-10-2015,Eve,22.87,0,deposit,22.87
5181,04-10-2015,Alice,268.38,0,deposit,268.38
5189,05-10-2015,David,21.6,0,withdrawal,-21.6
5188,05-10-2015,Bob,33.93,0,withdrawal,-33.93
5187,05-10-2015,Alice,12.76,0,withdrawal,-12.76
5185,05-10-2015,Bob,499.87,0,withdrawal,-499.87
5186,05-10-2015,Bob,91.93,0,withdrawal,-91.93
5193,06-10-2015,David,179.46,0,deposit,179.46
5191,06-10-2015,Charlie,403.94,0,deposit,403.94
5192,06-10-2015,Alice,532.3,0,deposit,532.3
5196,06-10-2015,Bob,35.41,0,withdrawal,-35.41
5194,06-10-2015,Eve,455.48,0,deposit,455.48
5195,06-10-2015,Eve,66.34,0,deposit,66.34
5190,06-10-2015,David,80.91,0,deposit,80.91
5198,07-10-2015,David,859,0,withdrawal,-859
